"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"222",89.12,0,10.88,"Survival","Open ocean","Future climate","B.2",16,5,"Glacial melt -> Nutrients"
"223",78.04,0,21.96,"Growth","Open ocean","Future climate","B.2",16,6,"Ice terraces -* Predation risk"
"224",88.46,0,11.54,"Survival","Open ocean","Future climate","B.2",16,6,"Ice terraces -* Predation risk"
"225",73.04,0,26.96,"Growth","Open ocean","Future climate","B.2",17,0,"Certain"
"226",89.42,0,10.58,"Survival","Open ocean","Future climate","B.2",17,0,"Certain"
"227",72.84,0,27.16,"Growth","Open ocean","Future climate","B.2",17,1,"Autumn primary production -> Marine snow"
"228",87.9,0,12.1,"Survival","Open ocean","Future climate","B.2",17,1,"Autumn primary production -> Marine snow"
"229",73.54,0,26.46,"Growth","Open ocean","Future climate","B.2",17,2,"Small copepods -> POM"
"230",89.36,0,10.64,"Survival","Open ocean","Future climate","B.2",17,2,"Small copepods -> POM"
"231",73.98,0,26.02,"Growth","Open ocean","Future climate","B.2",17,3,"Autumn primary production -> Sea-ice algae"
"232",89.22,0,10.78,"Survival","Open ocean","Future climate","B.2",17,3,"Autumn primary production -> Sea-ice algae"
"233",78.5,0,21.5,"Growth","Open ocean","Future climate","B.2",17,4,"POM -* Small copepods"
"234",88.58,0,11.42,"Survival","Open ocean","Future climate","B.2",17,4,"POM -* Small copepods"
"235",79.26,0,20.74,"Growth","Open ocean","Future climate","B.2",17,5,"Glacial melt -> Nutrients"
"236",88.92,0,11.08,"Survival","Open ocean","Future climate","B.2",17,5,"Glacial melt -> Nutrients"
"237",78.94,0,21.06,"Growth","Open ocean","Future climate","B.2",17,6,"Ice terraces -* Predation risk"
"238",88.32,0,11.68,"Survival","Open ocean","Future climate","B.2",17,6,"Ice terraces -* Predation risk"
"239",72.54,0,27.46,"Growth","Open ocean","Future climate","B.2",18,0,"Certain"
"240",88.42,0,11.58,"Survival","Open ocean","Future climate","B.2",18,0,"Certain"
"241",73.36,0,26.64,"Growth","Open ocean","Future climate","B.2",18,1,"Small copepods -> POM"
"242",89.76,0,10.24,"Survival","Open ocean","Future climate","B.2",18,1,"Small copepods -> POM"
"243",74.1,0,25.9,"Growth","Open ocean","Future climate","B.2",18,2,"Autumn primary production -> Marine snow"
"244",89.28,0,10.72,"Survival","Open ocean","Future climate","B.2",18,2,"Autumn primary production -> Marine snow"
"245",74.4,0,25.6,"Growth","Open ocean","Future climate","B.2",18,3,"Autumn primary production -> Sea-ice algae"
"246",89.54,0,10.46,"Survival","Open ocean","Future climate","B.2",18,3,"Autumn primary production -> Sea-ice algae"
"247",78.7,0,21.3,"Growth","Open ocean","Future climate","B.2",18,4,"POM -* Small copepods"
"248",88.6,0,11.4,"Survival","Open ocean","Future climate","B.2",18,4,"POM -* Small copepods"
"249",77.98,0,22.02,"Growth","Open ocean","Future climate","B.2",18,5,"Glacial melt -> Nutrients"
"250",88.44,0,11.56,"Survival","Open ocean","Future climate","B.2",18,5,"Glacial melt -> Nutrients"
"251",78.86,0,21.14,"Growth","Open ocean","Future climate","B.2",18,6,"Ice terraces -* Predation risk"
"252",88.94,0,11.06,"Survival","Open ocean","Future climate","B.2",18,6,"Ice terraces -* Predation risk"
"253",73.88,0,26.12,"Growth","Open ocean","Future climate","B.2",19,0,"Certain"
"254",88.64,0,11.36,"Survival","Open ocean","Future climate","B.2",19,0,"Certain"
"255",73.9,0,26.1,"Growth","Open ocean","Future climate","B.2",19,1,"Small copepods -> POM"
